,Date,Year,Week,Month,START hour,Week day,T High,T Low,P Open,P High,P Low,P Close,variacion PH-PL,variacion TH-TL,High first,H sweep,L sweep,Variacion Posterior PH-PL,Contenido,Trend,isHigh
111,2020-02-18 18:00:00,2020,07,Feb,18,Tuesday,2020-02-19 16:06:05,2020-02-19 10:36:25,1.081,1.0829,1.0799,1.08235,0.0029999999999998916,0 days 05:29:40,False,False,True,0.004350000000000076,False,T_Down,NaN
112,2020-02-19 18:00:00,2020,07,Feb,18,Wednesday,2020-02-20 09:35:10,2020-02-20 02:21:15,1.0822,1.08365,1.0793,1.0799,0.004350000000000076,0 days 07:13:55,False,True,True,0.008099999999999996,True,D_sweep,False
113,2020-02-20 18:00:00,2020,07,Feb,18,Thursday,2020-02-21 11:17:40,2020-02-20 18:00:00,1.0798,1.08785,1.07975,1.08615,0.008099999999999996,0 days 17:17:40,False,True,False,0.006799999999999917,False,T_Up,NaN
114,2020-02-23 18:00:00,2020,08,Feb,18,Sunday,2020-02-24 13:01:40,2020-02-24 02:08:20,1.0845,1.0887,1.0819,1.0867,0.006799999999999917,0 days 10:53:20,False,True,False,0.006049999999999889,False,T_Up,NaN
115,2020-02-24 18:00:00,2020,08,Feb,18,Monday,2020-02-25 14:36:05,2020-02-25 06:41:15,1.0867,1.09035,1.0843,1.08945,0.006049999999999889,0 days 07:54:50,False,True,False,-0.005399999999999849,False,T_Up,NaN
116,2020-02-25 18:00:00,2020,08,Feb,18,Tuesday,2020-02-26 07:12:05,2020-02-26 09:34:20,1.08945,1.09215,1.08675,1.08935,-0.005399999999999849,0 days 02:22:15,True,True,False,0.012799999999999923,False,T_Up,NaN
117,2020-02-26 18:00:00,2020,08,Feb,18,Wednesday,2020-02-27 10:43:55,2020-02-26 18:11:55,1.08935,1.1018,1.089,1.10115,0.012799999999999923,0 days 16:32:00,False,True,False,-0.010199999999999987,False,T_Up,NaN
118,2020-02-27 18:00:00,2020,08,Feb,18,Thursday,2020-02-28 04:42:05,2020-02-28 09:44:45,1.1014,1.10635,1.09615,1.1039,-0.010199999999999987,0 days 05:02:40,True,True,False,0.014800000000000146,False,T_Up,NaN
119,2020-03-01 18:00:00,2020,09,Mar,18,Sunday,2020-03-02 12:14:55,2020-03-01 19:10:00,1.1064,1.11945,1.10465,1.11435,0.014800000000000146,0 days 17:04:55,False,True,False,0.011700000000000044,False,T_Up,NaN
120,2020-03-02 18:00:00,2020,09,Mar,18,Monday,2020-03-03 10:20:05,2020-03-03 08:36:15,1.11545,1.1221,1.1104,1.1179,0.011700000000000044,0 days 01:43:50,False,True,False,-0.009199999999999875,False,T_Up,NaN
121,2020-03-03 18:00:00,2020,09,Mar,18,Tuesday,2020-03-04 03:43:00,2020-03-04 09:35:10,1.1183,1.1195,1.1103,1.11425,-0.009199999999999875,0 days 05:52:10,True,False,True,0.012550000000000061,False,T_Down,NaN
122,2020-03-04 18:00:00,2020,09,Mar,18,Wednesday,2020-03-05 16:43:30,2020-03-05 02:58:55,1.11395,1.12505,1.1125,1.12415,0.012550000000000061,0 days 13:44:35,False,True,False,0.014499999999999957,False,T_Up,NaN
123,2020-03-05 18:00:00,2020,09,Mar,18,Thursday,2020-03-06 09:54:00,2020-03-05 19:54:55,1.1239,1.13605,1.12155,1.129,0.014499999999999957,0 days 13:59:05,False,True,False,0.015799999999999814,False,T_Up,NaN
124,2020-03-08 18:00:00,2020,10,Mar,18,Sunday,2020-03-08 21:50:25,2020-03-08 18:04:10,1.13485,1.1502,1.1344,1.1446,0.015799999999999814,0 days 03:46:15,False,True,False,-0.01835000000000009,False,T_Up,True
125,2020-03-09 18:00:00,2020,10,Mar,18,Monday,2020-03-09 18:13:25,2020-03-10 15:20:55,1.1453,1.14625,1.1279,1.12855,-0.01835000000000009,0 days 21:07:30,True,False,True,-0.01089999999999991,False,T_Down,NaN
126,2020-03-10 18:00:00,2020,10,Mar,18,Tuesday,2020-03-11 03:00:20,2020-03-11 11:55:05,1.1294,1.13695,1.12605,1.12735,-0.01089999999999991,0 days 08:54:45,True,False,True,-0.028000000000000025,False,T_Down,NaN
127,2020-03-11 18:00:00,2020,10,Mar,18,Wednesday,2020-03-11 21:41:35,2020-03-12 12:04:10,1.12655,1.1336,1.1056,1.11765,-0.028000000000000025,0 days 14:22:35,True,False,True,-0.015349999999999975,False,T_Down,NaN
128,2020-03-12 18:00:00,2020,10,Mar,18,Thursday,2020-03-13 00:57:45,2020-03-13 12:44:55,1.1207,1.12635,1.111,1.1138,-0.015349999999999975,0 days 11:47:10,True,False,False,0.014999999999999902,True,Converge,NaN
129,2020-03-15 18:00:00,2020,11,Mar,18,Sunday,2020-03-16 05:08:10,2020-03-15 21:24:10,1.1214,1.1278,1.1128,1.12395,0.014999999999999902,0 days 07:44:00,False,True,False,-0.023900000000000032,False,T_Up,NaN
130,2020-03-16 18:00:00,2020,11,Mar,18,Monday,2020-03-16 18:00:00,2020-03-17 11:04:15,1.12435,1.1244,1.1005,1.104,-0.023900000000000032,0 days 17:04:15,True,False,True,-0.024450000000000083,False,T_Down,NaN
131,2020-03-17 18:00:00,2020,11,Mar,18,Tuesday,2020-03-18 01:47:30,2020-03-18 13:00:50,1.10515,1.10945,1.085,1.09715,-0.024450000000000083,0 days 11:13:20,True,False,True,-0.03275000000000006,False,T_Down,NaN
132,2020-03-18 18:00:00,2020,11,Mar,18,Wednesday,2020-03-18 19:04:30,2020-03-19 14:36:30,1.0972,1.10345,1.0707,1.0744,-0.03275000000000006,0 days 19:32:00,True,False,True,-0.019650000000000167,False,T_Down,NaN
133,2020-03-19 18:00:00,2020,11,Mar,18,Thursday,2020-03-20 03:57:40,2020-03-20 15:33:35,1.0714,1.08715,1.0675,1.0734,-0.019650000000000167,0 days 11:35:55,True,False,True,0.020050000000000123,False,T_Down,NaN
134,2020-03-22 18:00:00,2020,12,Mar,18,Sunday,2020-03-23 10:50:50,2020-03-22 18:36:35,1.07315,1.08715,1.0671,1.07725,0.020050000000000123,0 days 16:14:15,False,False,True,0.01649999999999996,False,T_Down,False
135,2020-03-23 18:00:00,2020,12,Mar,18,Monday,2020-03-24 07:05:15,2020-03-23 18:00:00,1.0773,1.09315,1.07665,1.08285,0.01649999999999996,0 days 13:05:15,False,True,False,0.013400000000000079,False,T_Up,NaN
136,2020-03-24 18:00:00,2020,12,Mar,18,Tuesday,2020-03-25 16:40:45,2020-03-24 20:54:00,1.0822,1.09345,1.08005,1.0921,0.013400000000000079,0 days 19:46:45,False,True,False,0.01869999999999994,False,T_Up,NaN
137,2020-03-25 18:00:00,2020,12,Mar,18,Wednesday,2020-03-26 16:01:30,2020-03-25 18:32:40,1.0923,1.1096,1.0909,1.10685,0.01869999999999994,0 days 21:28:50,False,True,False,0.019649999999999945,False,T_Up,NaN
138,2020-03-26 18:00:00,2020,12,Mar,18,Thursday,2020-03-27 16:15:50,2020-03-27 09:33:30,1.107,1.11875,1.0991,1.11815,0.019649999999999945,0 days 06:42:20,False,True,False,-0.013700000000000045,False,T_Up,NaN
139,2020-03-29 18:00:00,2020,13,Mar,18,Sunday,2020-03-29 19:53:45,2020-03-30 09:00:45,1.1165,1.11835,1.10465,1.10815,-0.013700000000000045,0 days 13:07:00,True,False,False,-0.012749999999999817,True,Converge,NaN
140,2020-03-30 18:00:00,2020,13,Mar,18,Monday,2020-03-30 18:10:30,2020-03-31 07:12:15,1.10815,1.10865,1.0959,1.10675,-0.012749999999999817,0 days 13:01:45,True,False,True,-0.01385000000000014,False,T_Down,NaN
141,2020-03-31 18:00:00,2020,13,Mar,18,Tuesday,2020-03-31 19:29:20,2020-04-01 13:51:35,1.10625,1.10695,1.0931,1.09915,-0.01385000000000014,0 days 18:22:15,True,False,True,-0.014650000000000052,False,T_Down,NaN
142,2020-04-01 18:00:00,2020,13,Apr,18,Wednesday,2020-04-02 02:13:55,2020-04-02 14:23:25,1.0979,1.09905,1.0844,1.0881,-0.014650000000000052,0 days 12:09:30,True,False,True,-0.008799999999999919,False,T_Down,NaN
143,2020-04-02 18:00:00,2020,13,Apr,18,Thursday,2020-04-02 18:06:05,2020-04-03 10:51:15,1.08805,1.08835,1.07955,1.08345,-0.008799999999999919,0 days 16:45:10,True,False,True,-0.006550000000000056,False,T_Down,NaN
144,2020-04-05 18:00:00,2020,14,Apr,18,Sunday,2020-04-06 01:44:35,2020-04-06 09:36:50,1.0835,1.0857,1.07915,1.0816,-0.006550000000000056,0 days 07:52:15,True,False,True,0.014499999999999957,False,T_Down,NaN
145,2020-04-06 18:00:00,2020,14,Apr,18,Monday,2020-04-07 10:16:50,2020-04-06 18:29:40,1.0816,1.09525,1.08075,1.0916,0.014499999999999957,0 days 15:47:10,False,True,False,-0.007349999999999968,False,T_Up,NaN
146,2020-04-07 18:00:00,2020,14,Apr,18,Tuesday,2020-04-07 19:37:25,2020-04-08 02:23:55,1.09155,1.09245,1.0851,1.0877,-0.007349999999999968,0 days 06:46:30,True,False,False,0.01100000000000012,True,Converge,NaN
147,2020-04-08 18:00:00,2020,14,Apr,18,Wednesday,2020-04-09 13:39:00,2020-04-09 02:18:10,1.08785,1.09715,1.08615,1.09485,0.01100000000000012,0 days 11:20:50,False,True,False,-0.007449999999999957,False,T_Up,NaN
148,2020-04-12 18:00:00,2020,15,Apr,18,Sunday,2020-04-13 03:20:10,2020-04-13 11:10:50,1.09565,1.09865,1.0912,1.09295,-0.007449999999999957,0 days 07:50:40,True,True,False,0.00770000000000004,False,T_Up,NaN
149,2020-04-13 18:00:00,2020,15,Apr,18,Monday,2020-04-14 15:27:40,2020-04-13 18:00:00,1.093,1.1005,1.0928,1.0999,0.00770000000000004,0 days 21:27:40,False,True,False,-0.013449999999999962,False,T_Up,NaN
150,2020-04-14 18:00:00,2020,15,Apr,18,Tuesday,2020-04-14 18:23:40,2020-04-15 08:57:05,1.1,1.1007,1.08725,1.0927,-0.013449999999999962,0 days 14:33:25,True,True,True,-0.009500000000000064,True,D_sweep,NaN
151,2020-04-15 18:00:00,2020,15,Apr,18,Wednesday,2020-04-15 18:00:30,2020-04-16 12:37:55,1.0924,1.0927,1.0832,1.0857,-0.009500000000000064,0 days 18:37:25,True,False,True,0.00825000000000009,False,T_Down,NaN
152,2020-04-16 18:00:00,2020,15,Apr,18,Thursday,2020-04-17 10:54:45,2020-04-17 06:07:50,1.0872,1.09095,1.0827,1.0891,0.00825000000000009,0 days 04:46:55,False,False,True,0.005649999999999933,False,T_Down,NaN
153,2020-04-19 18:00:00,2020,16,Apr,18,Sunday,2020-04-20 05:10:35,2020-04-20 02:15:15,1.0891,1.0912,1.08555,1.08775,0.005649999999999933,0 days 02:55:20,False,True,False,0.00649999999999995,False,T_Up,NaN
154,2020-04-20 18:00:00,2020,16,Apr,18,Monday,2020-04-21 10:23:05,2020-04-21 09:02:50,1.08825,1.08955,1.08305,1.0872,0.00649999999999995,0 days 01:20:15,False,False,True,-0.008300000000000196,False,T_Down,NaN
155,2020-04-21 18:00:00,2020,16,Apr,18,Tuesday,2020-04-22 07:17:05,2020-04-22 13:34:50,1.0869,1.0899,1.0816,1.08375,-0.008300000000000196,0 days 06:17:45,True,True,True,0.009149999999999991,True,D_sweep,NaN
156,2020-04-22 18:00:00,2020,16,Apr,18,Wednesday,2020-04-23 10:24:10,2020-04-23 06:41:00,1.0836,1.08595,1.0768,1.079,0.009149999999999991,0 days 03:43:10,False,False,True,0.01034999999999986,False,T_Down,NaN
157,2020-04-23 18:00:00,2020,16,Apr,18,Thursday,2020-04-24 16:56:10,2020-04-24 03:12:40,1.079,1.08425,1.0739,1.0838,0.01034999999999986,0 days 13:43:30,False,False,True,0.0049000000000001265,False,T_Down,NaN
158,2020-04-26 18:00:00,2020,17,Apr,18,Sunday,2020-04-27 06:41:50,2020-04-26 20:37:15,1.08325,1.08725,1.08235,1.084,0.0049000000000001265,0 days 10:04:35,False,True,False,0.008000000000000007,False,T_Up,NaN
159,2020-04-27 18:00:00,2020,17,Apr,18,Monday,2020-04-28 07:23:15,2020-04-28 02:31:45,1.08415,1.09005,1.08205,1.0831,0.008000000000000007,0 days 04:51:30,False,True,True,0.006449999999999845,True,D_sweep,NaN
160,2020-04-28 18:00:00,2020,17,Apr,18,Tuesday,2020-04-29 14:44:40,2020-04-28 18:10:45,1.08325,1.0895,1.08305,1.08855,0.006449999999999845,0 days 20:33:55,False,False,False,0.014100000000000001,True,Converge,NaN
161,2020-04-29 18:00:00,2020,17,Apr,18,Wednesday,2020-04-30 11:02:15,2020-04-30 09:17:00,1.08835,1.09825,1.08415,1.0961,0.014100000000000001,0 days 01:45:15,False,True,False,0.008500000000000174,False,T_Up,NaN
162,2020-04-30 18:00:00,2020,17,Apr,18,Thursday,2020-05-01 10:35:55,2020-04-30 20:41:45,1.0961,1.10285,1.09435,1.099,0.008500000000000174,0 days 13:54:10,False,True,False,-0.008050000000000113,False,T_Up,True
163,2020-05-03 18:00:00,2020,18,May,18,Sunday,2020-05-03 18:00:05,2020-05-04 15:58:40,1.09815,1.0984,1.09035,1.09135,-0.008050000000000113,0 days 21:58:35,True,False,True,-0.010099999999999998,False,T_Down,NaN
164,2020-05-04 18:00:00,2020,18,May,18,Monday,2020-05-05 04:14:05,2020-05-05 05:10:40,1.09095,1.0935,1.0834,1.08465,-0.010099999999999998,0 days 00:56:35,True,False,True,-0.006250000000000089,False,T_Down,NaN
165,2020-05-05 18:00:00,2020,18,May,18,Tuesday,2020-05-05 20:05:10,2020-05-06 06:07:35,1.08495,1.08525,1.079,1.08055,-0.006250000000000089,0 days 10:02:25,True,False,True,0.006800000000000139,False,T_Down,NaN
166,2020-05-06 18:00:00,2020,18,May,18,Wednesday,2020-05-07 16:55:00,2020-05-07 10:05:45,1.08015,1.0842,1.0774,1.084,0.006800000000000139,0 days 06:49:15,False,False,True,0.006099999999999994,False,T_Down,False
167,2020-05-07 18:00:00,2020,18,May,18,Thursday,2020-05-08 10:57:30,2020-05-08 10:06:50,1.08395,1.08835,1.08225,1.08495,0.006099999999999994,0 days 00:50:40,False,True,False,-0.004999999999999893,False,T_Up,NaN
168,2020-05-10 18:00:00,2020,19,May,18,Sunday,2020-05-10 21:59:20,2020-05-11 16:57:20,1.08395,1.08575,1.08075,1.08155,-0.004999999999999893,0 days 18:58:00,True,False,True,0.010199999999999987,False,T_Down,NaN
169,2020-05-11 18:00:00,2020,19,May,18,Monday,2020-05-12 09:15:30,2020-05-11 20:29:25,1.08145,1.0893,1.0791,1.08555,0.010199999999999987,0 days 12:46:05,False,True,True,-0.008649999999999824,True,D_sweep,NaN
170,2020-05-12 18:00:00,2020,19,May,18,Tuesday,2020-05-13 09:02:45,2020-05-13 15:26:50,1.08545,1.09045,1.0818,1.0825,-0.008649999999999824,0 days 06:24:05,True,True,False,-0.004899999999999904,False,T_Up,NaN
171,2020-05-13 18:00:00,2020,19,May,18,Wednesday,2020-05-13 20:44:10,2020-05-14 07:25:10,1.08245,1.083,1.0781,1.08105,-0.004899999999999904,0 days 10:41:00,True,False,True,0.006250000000000089,False,T_Down,NaN
172,2020-05-14 18:00:00,2020,19,May,18,Thursday,2020-05-15 09:20:45,2020-05-15 08:05:45,1.08115,1.08575,1.0795,1.08295,0.006250000000000089,0 days 01:15:00,False,True,False,0.012799999999999923,False,T_Up,NaN
173,2020-05-17 18:00:00,2020,20,May,18,Sunday,2020-05-18 13:14:10,2020-05-18 05:16:00,1.082,1.0933,1.0805,1.092,0.012799999999999923,0 days 07:58:10,False,True,False,0.007349999999999968,False,T_Up,NaN
174,2020-05-18 18:00:00,2020,20,May,18,Monday,2020-05-19 06:52:40,2020-05-18 23:04:45,1.0921,1.09815,1.0908,1.09285,0.007349999999999968,0 days 07:47:55,False,True,False,0.008099999999999996,False,T_Up,NaN
175,2020-05-19 18:00:00,2020,20,May,18,Tuesday,2020-05-20 10:22:25,2020-05-19 18:11:35,1.09285,1.1005,1.0924,1.0984,0.008099999999999996,0 days 16:10:50,False,True,False,-0.007249999999999979,False,T_Up,NaN
176,2020-05-20 18:00:00,2020,20,May,18,Wednesday,2020-05-21 08:25:55,2020-05-21 10:59:35,1.0984,1.1014,1.09415,1.09535,-0.007249999999999979,0 days 02:33:40,True,True,False,-0.006850000000000023,False,T_Up,NaN
177,2020-05-21 18:00:00,2020,20,May,18,Thursday,2020-05-21 20:28:35,2020-05-22 10:56:50,1.09525,1.09585,1.089,1.0908,-0.006850000000000023,0 days 14:28:15,True,False,True,0.004550000000000054,False,T_Down,NaN
178,2020-05-24 18:00:00,2020,21,May,18,Sunday,2020-05-25 08:00:00,2020-05-25 03:19:05,1.09025,1.09195,1.0874,1.08985,0.004550000000000054,0 days 04:40:55,False,False,True,0.010350000000000081,False,T_Down,NaN
179,2020-05-25 18:00:00,2020,21,May,18,Monday,2020-05-26 15:06:10,2020-05-25 18:06:20,1.0897,1.1,1.08965,1.0986,0.010350000000000081,0 days 20:59:50,False,True,False,0.009700000000000042,False,T_Up,NaN
180,2020-05-26 18:00:00,2020,21,May,18,Tuesday,2020-05-27 05:59:15,2020-05-27 05:06:20,1.09815,1.10345,1.09375,1.10115,0.009700000000000042,0 days 00:52:55,False,True,False,0.01024999999999987,False,T_Up,NaN
181,2020-05-27 18:00:00,2020,21,May,18,Wednesday,2020-05-28 15:03:55,2020-05-28 04:25:25,1.10105,1.1097,1.09945,1.10805,0.01024999999999987,0 days 10:38:30,False,True,False,0.007549999999999946,False,T_Up,NaN
182,2020-05-28 18:00:00,2020,21,May,18,Thursday,2020-05-29 08:19:40,2020-05-28 20:16:50,1.1084,1.11485,1.1073,1.11105,0.007549999999999946,0 days 12:02:50,False,True,False,-0.005400000000000071,False,T_Up,NaN
183,2020-05-31 18:00:00,2020,22,May,18,Sunday,2020-06-01 03:47:35,2020-06-01 06:57:15,1.1119,1.11575,1.11035,1.11375,-0.005400000000000071,0 days 03:09:40,True,True,False,0.008199999999999985,False,T_Up,NaN
184,2020-06-01 18:00:00,2020,22,Jun,18,Monday,2020-06-02 10:39:40,2020-06-02 02:58:55,1.11345,1.11995,1.11175,1.11705,0.008199999999999985,0 days 07:40:45,False,True,False,0.009099999999999886,False,T_Up,NaN
185,2020-06-02 18:00:00,2020,22,Jun,18,Tuesday,2020-06-03 15:49:25,2020-06-02 18:09:20,1.11735,1.12605,1.11695,1.12365,0.009099999999999886,0 days 21:40:05,False,True,False,0.016799999999999926,False,T_Up,NaN
186,2020-06-03 18:00:00,2020,22,Jun,18,Wednesday,2020-06-04 11:08:45,2020-06-04 04:26:05,1.1237,1.13645,1.11965,1.1337,0.016799999999999926,0 days 06:42:40,False,True,False,-0.010499999999999954,False,T_Up,NaN
187,2020-06-04 18:00:00,2020,22,Jun,18,Thursday,2020-06-05 02:37:10,2020-06-05 13:32:35,1.13385,1.13855,1.12805,1.12935,-0.010499999999999954,0 days 10:55:25,True,True,False,-0.0051000000000001044,False,T_Up,NaN
188,2020-06-07 18:00:00,2020,23,Jun,18,Sunday,2020-06-07 19:56:40,2020-06-08 07:00:30,1.1296,1.1321,1.127,1.1296,-0.0051000000000001044,0 days 11:03:50,True,False,True,0.012349999999999861,False,T_Down,NaN
189,2020-06-08 18:00:00,2020,23,Jun,18,Monday,2020-06-09 11:22:45,2020-06-09 04:19:05,1.1294,1.13655,1.1242,1.13405,0.012349999999999861,0 days 07:03:40,False,True,True,0.010199999999999987,True,D_sweep,NaN
190,2020-06-09 18:00:00,2020,23,Jun,18,Tuesday,2020-06-10 14:31:25,2020-06-10 14:01:10,1.13405,1.1424,1.1322,1.1377,0.010199999999999987,0 days 00:30:15,False,True,False,-0.01154999999999995,False,T_Up,NaN
191,2020-06-10 18:00:00,2020,23,Jun,18,Wednesday,2020-06-11 10:22:30,2020-06-11 16:33:10,1.13785,1.14045,1.1289,1.1301,-0.01154999999999995,0 days 06:10:40,True,False,True,-0.012850000000000028,False,T_Down,NaN
192,2020-06-11 18:00:00,2020,23,Jun,18,Thursday,2020-06-12 04:40:40,2020-06-12 13:48:50,1.132,1.1365,1.12365,1.12795,-0.012850000000000028,0 days 09:08:10,True,False,True,0.010650000000000048,False,T_Down,NaN
193,2020-06-14 18:00:00,2020,24,Jun,18,Sunday,2020-06-15 14:17:55,2020-06-14 18:09:20,1.12665,1.13565,1.125,1.13465,0.010650000000000048,0 days 20:08:35,False,False,False,-0.01265000000000005,True,Converge,NaN
194,2020-06-15 18:00:00,2020,24,Jun,18,Monday,2020-06-16 03:08:45,2020-06-16 11:01:30,1.1348,1.13775,1.1251,1.12865,-0.01265000000000005,0 days 07:52:45,True,True,False,-0.008799999999999919,False,T_Up,NaN
195,2020-06-16 18:00:00,2020,24,Jun,18,Tuesday,2020-06-17 03:40:50,2020-06-17 10:18:50,1.12845,1.1317,1.1229,1.12645,-0.008799999999999919,0 days 06:38:00,True,False,True,-0.007549999999999946,False,T_Down,NaN
196,2020-06-17 18:00:00,2020,24,Jun,18,Wednesday,2020-06-18 00:53:00,2020-06-18 13:01:40,1.12635,1.12835,1.1208,1.12275,-0.007549999999999946,0 days 12:08:40,True,False,True,-0.008750000000000036,False,T_Down,NaN
197,2020-06-18 18:00:00,2020,24,Jun,18,Thursday,2020-06-19 08:35:40,2020-06-19 10:57:55,1.12255,1.1277,1.11895,1.1199,-0.008750000000000036,0 days 02:22:15,True,False,True,0.010300000000000198,False,T_Down,NaN
198,2020-06-21 18:00:00,2020,25,Jun,18,Sunday,2020-06-22 10:45:50,2020-06-21 19:30:30,1.1202,1.12925,1.11895,1.12835,0.010300000000000198,0 days 15:15:20,False,True,False,0.011649999999999938,False,T_Up,NaN
199,2020-06-22 18:00:00,2020,25,Jun,18,Monday,2020-06-23 10:18:00,2020-06-22 21:39:30,1.1283,1.1371,1.12545,1.13275,0.011649999999999938,0 days 12:38:30,False,True,False,-0.007800000000000029,False,T_Up,NaN
200,2020-06-23 18:00:00,2020,25,Jun,18,Tuesday,2020-06-23 22:32:20,2020-06-24 16:54:15,1.133,1.1347,1.1269,1.12715,-0.007800000000000029,0 days 18:21:55,True,False,False,-0.006950000000000012,True,Converge,NaN
201,2020-06-24 18:00:00,2020,25,Jun,18,Wednesday,2020-06-24 21:03:30,2020-06-25 08:05:00,1.1274,1.12795,1.121,1.1239,-0.006950000000000012,0 days 11:01:30,True,False,True,-0.004449999999999843,False,T_Down,NaN
202,2020-06-25 18:00:00,2020,25,Jun,18,Thursday,2020-06-26 04:59:20,2020-06-26 10:42:05,1.1236,1.1259,1.12145,1.12405,-0.004449999999999843,0 days 05:42:45,True,False,False,0.007099999999999884,True,Converge,NaN
203,2020-06-28 18:00:00,2020,26,Jun,18,Sunday,2020-06-29 06:56:50,2020-06-28 18:01:45,1.124,1.13075,1.12365,1.12595,0.007099999999999884,0 days 12:55:05,False,True,False,0.007300000000000084,False,T_Up,NaN
204,2020-06-29 18:00:00,2020,26,Jun,18,Monday,2020-06-30 11:21:20,2020-06-30 08:08:55,1.12575,1.1281,1.1208,1.12525,0.007300000000000084,0 days 03:12:25,False,False,True,0.009149999999999991,False,T_Down,NaN
205,2020-06-30 18:00:00,2020,26,Jun,18,Tuesday,2020-07-01 10:33:55,2020-07-01 07:34:25,1.125,1.12935,1.1202,1.127,0.009149999999999991,0 days 02:59:30,False,True,True,-0.007949999999999902,True,D_sweep,NaN
206,2020-07-01 18:00:00,2020,26,Jul,18,Wednesday,2020-07-02 04:48:20,2020-07-02 12:11:55,1.12675,1.13205,1.1241,1.12565,-0.007949999999999902,0 days 07:23:35,True,True,False,-0.002950000000000008,False,T_Up,NaN
207,2020-07-02 18:00:00,2020,26,Jul,18,Thursday,2020-07-02 21:23:20,2020-07-03 06:14:25,1.1256,1.1266,1.12365,1.12595,-0.002950000000000008,0 days 08:51:05,True,False,True,0.010400000000000187,False,T_Down,NaN
208,2020-07-05 18:00:00,2020,27,Jul,18,Sunday,2020-07-06 09:47:50,2020-07-05 18:00:00,1.126,1.1364,1.126,1.1326,0.010400000000000187,0 days 15:47:50,False,True,False,-0.007449999999999957,False,T_Up,NaN
209,2020-07-06 18:00:00,2020,27,Jul,18,Monday,2020-07-06 20:42:40,2020-07-07 05:04:30,1.13265,1.135,1.12755,1.1292,-0.007449999999999957,0 days 08:21:50,True,False,False,0.008950000000000014,True,Converge,NaN
210,2020-07-07 18:00:00,2020,27,Jul,18,Tuesday,2020-07-08 12:20:00,2020-07-08 02:12:25,1.1292,1.13685,1.1279,1.13475,0.008950000000000014,0 days 10:07:35,False,True,False,-0.009050000000000002,False,T_Up,NaN
211,2020-07-08 18:00:00,2020,27,Jul,18,Wednesday,2020-07-09 00:18:35,2020-07-09 16:25:40,1.135,1.13865,1.1296,1.13005,-0.009050000000000002,0 days 16:07:05,True,True,False,0.007100000000000106,False,T_Up,NaN
212,2020-07-09 18:00:00,2020,27,Jul,18,Thursday,2020-07-10 10:50:00,2020-07-10 03:06:20,1.1298,1.1341,1.127,1.13165,0.007100000000000106,0 days 07:43:40,False,False,True,0.007400000000000073,False,T_Down,NaN
213,2020-07-12 18:00:00,2020,28,Jul,18,Sunday,2020-07-13 12:26:25,2020-07-13 04:47:25,1.1321,1.1392,1.1318,1.13605,0.007400000000000073,0 days 07:39:00,False,True,False,0.008399999999999963,False,T_Up,NaN
214,2020-07-13 18:00:00,2020,28,Jul,18,Monday,2020-07-14 12:40:15,2020-07-14 03:41:20,1.13665,1.14245,1.13405,1.1415,0.008399999999999963,0 days 08:58:55,False,True,False,0.006099999999999994,False,T_Up,NaN
215,2020-07-14 18:00:00,2020,28,Jul,18,Tuesday,2020-07-15 09:32:30,2020-07-15 01:03:20,1.14195,1.14675,1.14065,1.14275,0.006099999999999994,0 days 08:29:10,False,True,False,-0.007200000000000095,False,T_Up,NaN
216,2020-07-15 18:00:00,2020,28,Jul,18,Wednesday,2020-07-16 10:36:15,2020-07-16 15:13:20,1.1427,1.14565,1.13845,1.13975,-0.007200000000000095,0 days 04:37:05,True,False,True,0.006699999999999928,False,T_Down,NaN
217,2020-07-16 18:00:00,2020,28,Jul,18,Thursday,2020-07-17 14:40:50,2020-07-16 21:16:20,1.1397,1.14585,1.13915,1.1442,0.006699999999999928,0 days 17:24:30,False,True,False,-0.00649999999999995,False,T_Up,NaN
218,2020-07-19 18:00:00,2020,29,Jul,18,Sunday,2020-07-20 02:08:40,2020-07-20 09:43:40,1.14325,1.14815,1.14165,1.14615,-0.00649999999999995,0 days 07:35:00,True,True,False,0.011749999999999927,False,T_Up,NaN
219,2020-07-20 18:00:00,2020,29,Jul,18,Monday,2020-07-21 14:08:00,2020-07-21 00:57:15,1.146,1.1554,1.14365,1.1541,0.011749999999999927,0 days 13:10:45,False,True,False,0.009549999999999947,False,T_Up,NaN
220,2020-07-21 18:00:00,2020,29,Jul,18,Tuesday,2020-07-22 09:38:55,2020-07-22 04:45:20,1.15465,1.1616,1.15205,1.15845,0.009549999999999947,0 days 04:53:35,False,True,False,0.008649999999999824,False,T_Up,NaN
221,2020-07-22 18:00:00,2020,29,Jul,18,Wednesday,2020-07-23 11:55:55,2020-07-23 09:00:35,1.1587,1.164,1.15535,1.161,0.008649999999999824,0 days 02:55:20,False,True,False,0.007649999999999935,False,T_Up,NaN
222,2020-07-23 18:00:00,2020,29,Jul,18,Thursday,2020-07-24 16:19:20,2020-07-24 06:50:30,1.161,1.1671,1.15945,1.167,0.007649999999999935,0 days 09:28:50,False,True,False,0.013900000000000023,False,T_Up,NaN
223,2020-07-26 18:00:00,2020,30,Jul,18,Sunday,2020-07-27 11:01:35,2020-07-26 19:07:30,1.1659,1.1794,1.1655,1.17635,0.013900000000000023,0 days 15:54:05,False,True,False,-0.007450000000000179,False,T_Up,NaN
